,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
1856,"[-2.17903665e-22 -1.36482094e-22  1.67845611e-22 ... -1.06535905e-22
  1.34489163e-22  1.98600749e-22]",139.0,33.0,2,0.394,0.461,810,2.9491514017998863
1857,"[-7.28123447e-23  3.45494757e-23  9.64527997e-23 ... -6.39405429e-23
 -4.91639535e-23 -4.36340744e-23]",150.0,24.0,1,-0.388,0.041,810,1.9619159246570843
1858,"[ 1.12966079e-22 -3.90302553e-23 -9.54275130e-23 ...  1.16191902e-22
  1.01821219e-22  2.17255094e-22]",121.0,87.0,0,-0.679,0.003,810,5.213884437823945
1859,"[-2.46454437e-23 -2.80309056e-23 -1.04505911e-22 ...  3.16365340e-22
  2.50489819e-22  1.22648326e-22]",30.0,21.0,1,0.776,-0.508,810,1.3271420359194799
1860,"[-1.41422836e-23 -4.02151477e-24  2.48267476e-22 ... -3.19197617e-23
 -2.41563552e-22 -7.65482640e-23]",150.0,62.0,2,-0.34,-0.691,810,4.151561781044486
1861,"[1.81188017e-22 1.35280295e-22 1.85584357e-22 ... 8.28363708e-23
 1.01351407e-22 1.49972455e-22]",101.0,75.0,0,0.533,0.562,810,4.230195085578583
1862,"[-1.35010359e-22  1.10709460e-22  1.16667450e-22 ...  3.82499756e-22
  8.86522062e-24  2.23133226e-22]",75.0,64.0,0,-0.032,-0.189,810,3.086382898772568
1863,"[ 3.59487920e-23 -2.06318471e-22 -1.04403944e-22 ... -1.70174941e-22
 -8.07197593e-23 -7.20130037e-23]",86.0,18.0,0,0.477,0.056,810,1.4553311221117646
1864,"[-1.05217530e-22  6.94713694e-23  1.05448641e-22 ... -2.62717729e-22
 -1.99331803e-23  2.50422480e-22]",137.0,98.0,1,0.663,0.098,810,5.769550137845562
1865,"[-1.24771065e-22 -1.04770228e-22 -3.57547470e-23 ... -7.16257822e-23
  3.95471160e-23 -1.57291373e-22]",124.0,58.0,2,-0.421,0.071,810,3.9918522535719996
1866,"[ 8.63362970e-23 -1.14059419e-22  1.60561288e-23 ... -2.01336902e-22
 -1.93574093e-22 -1.92539263e-22]",120.0,37.0,2,-0.07,0.052,810,2.964851103473493
1867,"[-9.34072598e-23  5.10233203e-24  1.38800711e-22 ...  9.94554900e-24
 -1.59963141e-22  3.28452220e-23]",71.0,5.0,2,-0.09,0.598,810,0.42291448132131315
1868,"[ 6.49538183e-24 -2.92553930e-22  2.48287568e-22 ... -5.19403926e-23
  5.70037639e-24  1.34590980e-22]",141.0,106.0,1,-0.124,-0.504,810,6.589323929131693
1869,"[ 1.29995403e-22 -9.59813247e-23 -2.41253388e-22 ... -7.59958027e-23
  1.23554242e-22 -2.16507976e-23]",90.0,51.0,2,-0.333,0.164,810,3.188012021341064
1870,"[ 1.98184226e-22 -1.27611633e-22  1.26997439e-22 ...  1.44089075e-22
  9.81596904e-23 -3.90343479e-23]",23.0,8.0,2,0.593,-0.017,810,0.5273591604630656
1871,"[ 9.53965151e-23  3.46764831e-23 -6.40944030e-23 ...  4.41706114e-23
  1.38534531e-22 -6.26585391e-23]",39.0,33.0,1,-0.039,0.763,810,1.7435208779366558
1872,"[-2.64360946e-23 -7.14933425e-23  1.84856453e-23 ... -1.08171715e-22
 -1.77983169e-22  1.02067704e-23]",94.0,16.0,2,-0.701,-0.369,810,1.4312919502405863
1873,"[-4.99558615e-23  2.07570051e-23  1.93071897e-22 ...  7.28852277e-23
 -3.90728227e-23 -5.54594652e-24]",48.0,44.0,0,-0.453,-0.273,810,2.1232325384219854
1874,"[ 1.74253022e-22  6.17726421e-23 -7.63206713e-23 ...  1.79705292e-22
 -1.48854721e-22  3.82759028e-24]",48.0,17.0,0,-0.402,0.463,810,1.139092755421042
1875,"[-1.05645572e-22  2.06862666e-22 -5.53857839e-23 ...  1.52891180e-22
  5.79329855e-23 -2.11228978e-23]",99.0,38.0,0,-0.194,0.081,810,2.5910856343261575
1876,"[ 1.08169102e-22  1.07611334e-22 -2.23069761e-23 ... -5.15282782e-23
  8.63491267e-23  4.68543004e-23]",148.0,141.0,0,-0.634,-0.475,810,7.897747735857734
1877,"[-2.44548483e-24  1.75558060e-22 -1.01527744e-22 ... -8.08516019e-23
 -2.31847587e-22  5.32425823e-23]",75.0,12.0,0,0.333,0.551,810,1.0827171112002145
1878,"[ 1.03039232e-23 -2.15622297e-22  1.12979729e-22 ... -2.19545419e-22
 -4.30602105e-23  6.32018490e-23]",110.0,29.259,0,0.437,-0.031,810,2.3285333657737897
1879,"[ 1.93546831e-22 -2.53338286e-23  2.23110662e-23 ... -1.13276942e-22
 -7.88729616e-23 -1.59846091e-22]",44.0,37.0,1,-0.126,-0.435,810,2.0429244056342193
1880,"[-1.88134172e-23  2.55498171e-22 -3.00772956e-22 ...  2.24592358e-22
 -3.39446007e-24 -6.64656587e-24]",112.0,82.0,0,0.448,-0.471,810,5.164656312479529
1881,"[-2.89413403e-22 -2.37772350e-23 -5.16885468e-23 ...  2.95906810e-23
  2.50659218e-22  7.19512139e-23]",81.0,28.0,0,0.112,0.145,810,2.2872595265399362
1882,"[ 2.50323213e-23  1.44469999e-23 -1.85896168e-22 ... -8.17051125e-23
 -9.31808048e-23  4.36854966e-23]",150.0,133.0,2,-0.544,0.188,810,7.453598423773662
1883,"[-1.84867317e-24  9.56978685e-23 -7.83244097e-23 ...  1.08337026e-22
  1.12519688e-22 -2.25311595e-22]",139.0,98.0,0,0.016,-0.374,810,5.062406831782632
1884,"[ 1.31598657e-22  2.26003691e-24 -2.87127288e-22 ...  6.71495899e-23
 -1.04140283e-23 -6.04416427e-23]",29.0,20.0,1,0.57,-0.8,810,1.2254393768537701
1885,"[-5.31393109e-23  1.02132331e-22 -2.68015063e-22 ... -8.36223352e-23
 -9.78581749e-23 -1.03902252e-22]",147.0,122.0,0,-0.467,0.565,810,6.204002676771656
1886,"[ 2.81447853e-22 -1.57482326e-22 -2.41252193e-23 ... -3.30690524e-22
 -1.13639222e-22 -2.24229947e-23]",52.0,9.0,1,0.473,-0.011,810,0.6736427146215352
1887,"[ 7.66971268e-23 -1.41485017e-22  4.98840367e-23 ... -3.03381261e-22
 -1.42592772e-22  1.98698959e-23]",111.0,106.0,1,0.552,0.773,810,5.897706079205598
1888,"[ 7.79906314e-24  2.06011404e-22  1.20168057e-22 ...  2.50384794e-22
 -1.67339199e-22  7.25036078e-23]",147.0,70.0,2,-0.591,0.49,810,5.185975450729327
1889,"[ 1.10924602e-22 -1.25056610e-22 -8.78285850e-23 ... -8.65135778e-23
  3.70290880e-23  5.66366078e-23]",106.0,59.0,1,-0.721,0.781,810,3.340702588769972
1890,"[-1.56763932e-22 -4.64453170e-23  1.11601285e-22 ... -1.18732852e-22
 -3.21746262e-23  1.06962331e-22]",106.0,68.0,2,0.093,-0.515,810,4.315275385371622
1891,"[ 1.63782157e-22 -4.20001178e-23 -4.26352391e-23 ...  1.61928817e-22
  1.37627932e-23  2.59858854e-23]",10.0,5.0,2,-0.659,-0.411,810,0.33068771409604164
1892,"[ 2.33910230e-22 -7.83615759e-23 -6.54747754e-23 ...  2.34569439e-23
 -4.55008877e-23 -2.93923147e-22]",139.0,72.0,1,-0.075,-0.669,810,5.209913038214279
1893,"[ 1.32363911e-22  1.03774532e-22 -3.78257600e-23 ... -1.72632638e-22
  4.69061399e-23 -8.71548267e-23]",112.0,81.0,2,0.552,-0.095,810,3.9376327513419316
1894,"[-7.52927864e-23  5.02956531e-23 -3.14728710e-23 ...  9.34166303e-23
 -9.34984129e-23 -8.07485486e-23]",115.0,27.0,0,0.366,-0.47,810,2.2816913898100646
1895,"[ 1.27168542e-24 -1.04916362e-22 -2.45122569e-22 ... -2.53596888e-22
 -1.73298667e-22  6.55938360e-23]",117.0,64.0,1,0.682,0.383,810,4.000815075258592
1896,"[-2.64302960e-23  2.45934532e-22 -5.55238540e-24 ... -9.20933263e-23
  1.94797470e-23 -7.38714661e-23]",90.0,55.0,1,-0.698,-0.411,810,3.9678643057043304
1897,"[ 1.41468516e-22  2.18086377e-22  1.50311585e-22 ...  5.14925683e-23
 -2.78972617e-22  7.13198149e-23]",93.0,15.0,0,0.685,0.773,810,1.1710581359225776
1898,"[ 7.22628299e-23  1.71673184e-22 -1.18606757e-22 ... -7.13195276e-23
  7.24813430e-23  1.26940663e-23]",106.0,32.0,1,-0.436,0.518,810,2.6011184038599464
1899,"[-4.75178627e-23 -7.00627025e-23  3.39662801e-22 ...  6.67866719e-23
 -1.58175492e-22  1.49826384e-23]",144.0,17.0,2,-0.006,0.239,810,1.455181344519707
1900,"[ 4.35234624e-23 -2.61824940e-23  9.50641004e-23 ...  2.36076652e-23
 -1.27999480e-22 -1.34721874e-23]",40.0,2.0,0,-0.348,0.529,810,0.16646071413060662
1901,"[ 5.29084080e-23 -2.26761374e-22  8.48614580e-24 ... -1.74643065e-22
  5.03515731e-23 -1.33433492e-22]",10.0,2.0,1,0.463,0.39,810,0.14348620335928766
1902,"[-2.44380506e-22  1.15676669e-22 -1.51947570e-22 ... -2.70948032e-23
 -8.93919103e-23 -8.55603798e-23]",103.0,21.0,2,0.532,0.333,810,1.8214350316773078
1903,"[ 2.39966243e-22 -1.36936110e-22 -1.23516613e-22 ...  1.23578779e-22
 -8.38888528e-23 -4.91700020e-24]",98.0,53.0,2,0.494,0.701,810,3.513548221304504
1904,"[-3.18556875e-23 -5.44036653e-23 -7.11074258e-23 ...  1.55515849e-23
  1.52255906e-22 -1.37891610e-22]",87.0,31.0,2,-0.63,-0.081,810,2.271877098031
1905,"[-2.05874698e-23  3.57830294e-23 -3.47531806e-23 ... -1.16462596e-22
  1.13438530e-23 -6.29430788e-23]",78.0,58.0,0,0.567,-0.004,810,3.524015918127022
1906,"[-1.62694252e-22 -3.60675282e-23 -7.60676133e-23 ...  9.75586820e-23
  1.85156681e-22 -8.98015997e-23]",81.0,52.0,0,0.08,0.352,810,3.0483992570858454
1907,"[-8.84003056e-23  1.51221335e-22  6.94298909e-23 ... -4.20107681e-23
  1.20693322e-22 -2.99752979e-22]",101.0,63.0,0,-0.204,0.333,810,3.935265723968177
1908,"[-1.97663761e-22  8.56725769e-23  1.92481639e-22 ...  4.12371694e-23
  3.13050108e-23 -2.36896196e-22]",102.0,12.0,2,0.73,-0.707,810,0.9483323834602081
1909,"[1.62749932e-23 1.36839119e-22 1.62991484e-23 ... 1.09845271e-22
 7.30425481e-23 5.51067600e-23]",143.0,83.0,0,0.772,-0.636,810,5.349113193505655
1910,"[ 4.09516478e-23  7.55011242e-23 -8.52983967e-24 ... -3.20348063e-23
  1.89645530e-23 -2.12949997e-23]",114.0,19.0,1,0.041,-0.055,810,1.6952796460510349
1911,"[-6.37826702e-23  4.74167840e-23  1.35934768e-22 ... -4.36643993e-24
 -5.11682375e-23  2.16232146e-22]",91.0,66.0,0,0.785,0.569,810,3.864199686399494
1912,"[-1.14419314e-22  1.10868149e-22  1.06077550e-22 ...  4.47161941e-23
  1.55466640e-22  8.99507509e-23]",134.0,12.0,2,0.427,0.079,810,1.1189426823993556
1913,"[-8.99435940e-23  1.33340887e-22 -1.18044180e-22 ...  7.31952429e-23
 -2.03628602e-22 -2.33391128e-22]",54.0,11.0,0,0.253,-0.279,810,0.9277495518356002
1914,"[-9.54636448e-24 -8.13232630e-23 -7.47017057e-23 ...  7.45475831e-23
  1.09414916e-22 -2.81742026e-23]",141.0,8.0,2,-0.334,0.572,810,0.7258099516547104
1915,"[-1.34483703e-23  3.58882568e-23 -5.62329562e-23 ...  1.05396391e-22
 -9.82076702e-23  8.73075286e-23]",27.0,16.0,0,0.065,0.56,810,0.8255148575455379
1916,"[ 1.25788710e-23  2.96730880e-23 -7.36184394e-23 ... -1.41993209e-22
 -5.38232101e-23  7.86492650e-23]",146.0,80.0,0,0.697,0.049,810,5.301170385958145
1917,"[-1.59707180e-22 -1.59122782e-22 -8.58855555e-23 ... -1.39462621e-22
  4.13158650e-23 -6.85922895e-23]",66.0,48.0,2,0.517,0.049,810,2.8662387455169247
1918,"[ 2.46770789e-23  1.60849496e-22 -9.63567071e-23 ...  6.51478538e-23
 -1.40101534e-22  8.74206937e-23]",28.0,10.0,1,0.419,0.527,810,0.7272635202519525
1919,"[-6.93038523e-23 -5.58887675e-23 -2.56008307e-24 ... -1.38819887e-22
  1.52773443e-22 -1.09574768e-22]",133.0,29.0,1,-0.758,0.771,810,2.3067427072836852
1920,"[-1.71902527e-22 -3.91862765e-23  1.23038101e-22 ...  3.08457841e-23
 -6.07140041e-23 -1.53593859e-22]",140.0,51.0,2,0.084,0.133,810,3.7357296108166453
1921,"[-5.25055449e-24 -3.05079687e-22  6.47908673e-23 ... -5.09602243e-23
  1.89574713e-22 -2.80633101e-23]",134.0,112.0,0,-0.61,-0.484,810,6.147915412096207
1922,"[ 1.11154020e-22  9.56890941e-23 -6.15060174e-23 ...  2.42058574e-22
  9.68274494e-23  1.28203427e-22]",84.0,20.0,2,-0.792,-0.365,810,1.3478317208855926
1923,"[-6.66859570e-23 -1.43559836e-22  5.64272954e-23 ... -3.27220812e-23
 -1.02252799e-22 -2.72060881e-22]",124.0,52.0,2,-0.281,0.015,810,3.4340164998474223
1924,"[-7.57568240e-23 -1.51882354e-22 -1.04358720e-22 ... -1.48462702e-23
 -3.39550714e-22 -1.13395696e-22]",37.0,15.0,1,-0.667,-0.729,810,1.0895570048189676
1925,"[-8.77302511e-23 -1.09976201e-22 -2.11817950e-22 ...  6.36374728e-23
  1.77209147e-23  9.39874044e-23]",74.0,23.0,0,0.611,0.217,810,1.821739553850507
1926,"[ 6.67969864e-24  4.84597673e-23 -1.23808574e-22 ...  8.27885077e-23
  5.99065049e-23 -5.34787425e-23]",104.0,101.0,1,0.06,0.459,810,5.331146516128229
1927,"[ 1.30827897e-22 -1.56577235e-22  1.27681724e-23 ...  1.60177720e-22
  1.15107582e-22  1.23320683e-22]",139.0,48.0,0,0.528,-0.587,810,3.7334076426151066
1928,"[-5.09377556e-23 -6.67019706e-23  1.15465477e-22 ... -2.59406330e-23
 -5.53363789e-23 -1.42853294e-23]",36.0,15.0,1,-0.103,-0.691,810,1.1031198923308527
1929,"[ 1.60258659e-22 -1.38205792e-23 -1.97295000e-22 ...  2.41760092e-22
 -2.21445643e-22  1.73217863e-23]",102.0,99.0,1,0.1,-0.274,810,5.37266727934398
1930,"[-1.68046014e-22 -2.05962489e-22 -4.27109194e-23 ...  1.65639303e-22
 -1.07283040e-22 -1.23856067e-22]",67.0,24.0,1,0.666,0.773,810,1.6914435373322754
1931,"[ 1.14753923e-22  1.36434059e-22 -6.28496575e-23 ...  8.70875553e-23
  1.24127313e-22  4.64300661e-23]",106.0,8.0,0,0.018,-0.0,810,0.7208632077628081
1932,"[-1.99621601e-23  1.85241806e-22 -1.78402799e-22 ...  1.74000979e-22
 -1.05351103e-22  1.59699642e-22]",138.0,52.0,1,-0.377,-0.607,810,3.5663132080990874
1933,"[-3.23137110e-23 -5.80529596e-23 -9.69367845e-23 ...  4.35108169e-23
 -1.57579533e-22 -6.77915727e-23]",148.0,132.0,0,-0.081,0.294,810,7.868971302766821
1934,"[-2.85278195e-23 -1.55858632e-22  9.22291413e-24 ... -1.99298103e-22
 -3.32706103e-23  1.13105942e-23]",16.0,11.0,1,0.315,-0.451,810,0.6579318486668049
1935,"[-6.92567862e-23  3.82612092e-23  1.90247385e-22 ... -1.44864198e-22
  1.15198621e-22 -8.20767793e-23]",114.0,3.0,1,0.577,0.316,810,0.25098378147198447
1936,"[-9.95478305e-23  5.31719696e-24 -1.60833439e-22 ...  9.42852815e-23
 -6.57617746e-24  2.11254291e-22]",140.0,16.0,2,0.794,0.157,810,1.411613051797678
1937,"[ 9.96914803e-23 -1.27506548e-22  5.70512592e-23 ... -1.61097971e-22
 -1.20658252e-23  1.20970638e-22]",130.0,59.0,0,-0.714,-0.154,810,3.9749238371889475
1938,"[-9.63380657e-23  2.42456876e-22  6.35211454e-24 ... -3.62808138e-22
 -2.77686548e-23  7.01825901e-23]",122.0,17.0,2,-0.002,0.426,810,1.4612461055234032
1939,"[-4.96274732e-23 -2.29721372e-22  3.54111532e-23 ...  5.69087061e-23
 -2.32184822e-23 -1.28777512e-22]",54.0,20.0,0,0.489,-0.073,810,1.5922216608421051
1940,"[-1.27912526e-22  1.50694995e-22  1.92647002e-22 ... -1.19812655e-22
  1.02364467e-22 -4.96120515e-23]",140.0,42.0,2,-0.738,-0.24,810,3.3711155455031934
1941,"[-9.30750524e-23 -8.39007284e-23 -3.52582174e-23 ...  2.72145820e-22
  1.46574560e-22 -1.33341560e-22]",105.0,9.0,2,0.717,0.554,810,0.8072042400126118
1942,"[-1.29837500e-22  5.40014691e-23 -1.48261138e-22 ...  1.41503201e-22
 -2.79286644e-23 -5.31838045e-23]",43.0,1.0,0,-0.457,0.497,810,0.08763726039125821
1943,"[ 5.81495416e-23  4.11075007e-23 -1.16522337e-22 ... -5.79925309e-23
 -3.89381522e-22  3.23531981e-23]",60.0,39.0,1,-0.524,-0.294,810,2.390112264859115
1944,"[ 5.98055334e-23  3.55577065e-23 -2.05907243e-23 ... -1.84670641e-22
 -1.56596683e-22 -9.66732923e-23]",46.0,3.0,0,0.183,0.642,810,0.2515114726829299
1945,"[-8.01884880e-23 -1.23714613e-22 -1.06908389e-22 ... -1.69381247e-22
  1.73520365e-22 -1.22329281e-23]",116.0,15.0,2,0.174,0.535,810,1.3390917008594994
1946,"[ 1.98234847e-22 -7.05063327e-24  1.69238905e-22 ... -1.81650305e-22
  2.01511058e-22  3.00914116e-23]",139.0,102.0,1,0.214,0.31,810,6.365684733201498
1947,"[ 6.86594572e-23  1.33237447e-22  1.99113828e-22 ... -4.46681717e-23
 -2.00712821e-22 -4.97900128e-24]",146.0,18.0,2,0.016,-0.312,810,1.5191846970061706
1948,"[-8.13370426e-23  2.43078019e-22  6.49690565e-23 ... -1.30877281e-22
 -1.60228347e-23 -9.18322396e-23]",67.0,8.0,0,-0.731,-0.591,810,0.676549028245635
1949,"[ 6.95830669e-23 -1.94498796e-22  4.30160718e-23 ...  7.26869584e-23
  5.69065733e-23 -1.53577631e-22]",90.0,65.0,1,0.768,-0.603,810,4.224191020877904
1950,"[ 1.39097606e-22 -9.75627531e-23  1.97854576e-22 ...  2.03773747e-22
 -5.55051252e-23  7.99390322e-23]",53.0,26.0,1,-0.583,-0.5,810,1.548480212348068
1951,"[ 3.13044775e-23 -3.82351744e-22 -8.35876203e-23 ... -1.84214998e-22
  1.70441081e-22  5.06548095e-23]",137.0,129.0,2,0.74,0.542,810,6.86041311749996
1952,"[-4.22933059e-23  1.09406941e-22  3.06770472e-22 ...  1.37949968e-23
  1.20674055e-22  1.50259829e-23]",120.0,4.0,1,0.367,-0.341,810,0.4382905074340725
1953,"[-1.27275627e-22  1.81895344e-22 -1.13280420e-22 ...  1.18583564e-23
  1.09939394e-23  1.64366468e-22]",140.0,33.0,1,-0.095,0.387,810,2.515698037356035
1954,"[ 8.54917695e-23 -1.79075475e-22  1.72231008e-22 ...  5.86607620e-23
  1.01478882e-22  8.73535972e-23]",94.0,25.0,0,-0.796,-0.071,810,2.0758958086902086
1955,"[-3.52780187e-24  1.32899029e-22 -5.20188515e-23 ... -1.30032123e-22
  1.54202082e-22 -2.90890496e-22]",143.0,20.0,2,0.259,-0.011,810,1.4839033308790222
1956,"[-3.05407835e-22  1.88163223e-22  3.55611088e-23 ...  1.42393319e-22
 -6.85822828e-23  2.46353304e-22]",111.0,59.0,0,-0.416,-0.219,810,3.8674186748598913
1957,"[-5.95859680e-23  7.06773805e-23 -2.88253735e-22 ... -1.97296994e-22
  2.43210899e-22 -1.26209310e-22]",81.0,15.0,1,0.504,0.451,810,1.3195190275873925
1958,"[-1.97165582e-22 -8.49803714e-23  2.21739897e-22 ... -5.84072976e-23
  5.06225491e-23  6.57783225e-23]",88.0,44.0,2,-0.154,0.666,810,2.670072486935255
1959,"[ 1.30890233e-22 -1.40544044e-22 -2.83869836e-23 ...  7.31025258e-23
  6.11162847e-23 -2.23464307e-23]",103.0,82.0,0,-0.717,-0.609,810,4.507285413202126
1960,"[-1.37057336e-22  4.03477905e-23  2.18732563e-22 ... -2.69770651e-23
  1.05845983e-22  7.87508480e-23]",93.0,12.0,2,0.08,-0.264,810,1.0114015606040052
1961,"[ 1.53973908e-23 -5.12969181e-24 -2.31074965e-22 ...  1.49217768e-22
  9.92570054e-23  1.86512608e-22]",29.0,27.0,1,0.68,-0.416,810,1.4509652458839486
1962,"[ 8.63243991e-25  1.08475746e-22 -4.37949925e-23 ... -5.83252443e-23
 -1.15130089e-23  2.32191815e-23]",87.0,85.0,1,0.585,0.308,810,4.575652002877488
1963,"[-1.74279697e-22 -1.63072949e-22 -1.59061853e-22 ...  1.90348170e-22
 -2.82740134e-22 -2.94801956e-24]",97.0,20.2,1,0.7,-0.553,810,1.7333995269953832
1964,"[-2.88257849e-24 -1.03345412e-22 -1.91045639e-22 ... -7.80939779e-23
  4.77335282e-23  1.11650763e-22]",119.0,4.0,2,0.132,-0.286,810,0.34946789777618736
1965,"[ 6.65472113e-23 -2.06045922e-22  1.20233982e-22 ...  1.21386175e-22
 -2.27493892e-22  1.88786758e-22]",145.0,80.0,1,0.745,-0.38,810,4.920887826614947
1966,"[ 1.06195621e-22 -6.78492282e-23  9.38363492e-23 ... -1.79166653e-23
 -1.34960636e-22 -2.91597676e-22]",139.0,86.0,2,0.208,-0.051,810,6.332375080856392
1967,"[ 1.12955668e-22  5.93976336e-23 -3.37325648e-23 ... -1.00104398e-23
 -1.40718454e-23 -2.18295416e-22]",148.0,115.0,0,0.245,0.049,810,6.782632875750133
1968,"[ 1.13814357e-22 -2.29828306e-22 -1.39937387e-22 ... -2.64411617e-23
 -4.64739914e-23  6.13204712e-24]",128.0,73.0,0,0.435,-0.228,810,5.097827420460909
1969,"[-2.61817835e-23 -8.72973675e-23  6.86588208e-23 ...  1.42265512e-22
  1.08672753e-22 -1.25243411e-22]",15.0,1.0,0,-0.189,0.697,810,0.08153236029179015
1970,"[-1.91600661e-22 -2.11480580e-23 -2.22445630e-23 ...  8.72427446e-23
  3.17471355e-23 -7.74405888e-24]",110.0,57.519,2,0.152,-0.612,810,3.7107772347789383
1971,"[ 3.72118716e-23  9.24998201e-23  6.10031393e-23 ... -4.90654091e-23
 -1.66105924e-22  1.80068452e-22]",7.0,5.0,1,0.26,-0.103,810,0.1627784738760429
1972,"[ 1.81307894e-23 -7.44949901e-24  4.43713575e-23 ...  2.28598585e-22
 -9.91416063e-24 -5.37943568e-23]",122.0,73.0,1,-0.087,0.469,810,4.6515066038629715
1973,"[ 5.01418414e-23  1.28103574e-22 -5.61478041e-23 ...  1.86716958e-22
  1.29998788e-22 -2.50113357e-23]",71.0,30.0,0,-0.035,-0.003,810,2.0636319588882004
1974,"[ 3.35011759e-22 -1.41162101e-22 -8.12340171e-23 ... -1.54303412e-23
 -1.97794448e-23  8.19146110e-23]",131.0,73.0,0,-0.699,-0.06,810,4.1247898694249505
1975,"[-2.13539150e-22 -4.27370069e-23 -2.07097286e-23 ... -2.71659994e-22
 -3.52759235e-23  2.44364614e-23]",140.0,5.0,1,0.553,0.6,810,0.4627189251856582
1976,"[ 4.62804084e-23 -4.85100147e-23  4.77917725e-23 ...  2.12593750e-22
  1.48095655e-23 -2.77061502e-22]",141.0,120.0,2,-0.189,-0.344,810,4.959919720914422
1977,"[ 1.25650445e-22  3.59215454e-22 -3.85813126e-23 ...  1.87432505e-22
  1.14856777e-22 -3.82488839e-23]",103.0,10.0,0,-0.502,-0.772,810,0.8050189559438264
1978,"[-1.37480232e-22  1.25317735e-22  7.94310350e-23 ...  2.38167843e-23
  9.26251763e-23 -3.49972822e-23]",95.0,56.0,1,-0.729,-0.478,810,3.352848530380191
1979,"[-5.48303633e-24  9.33570358e-24 -6.54907005e-23 ... -5.52917776e-23
  2.81372318e-23 -1.99142595e-22]",65.0,22.0,2,0.482,0.459,810,1.3791043256975148
1980,"[ 1.45895124e-23 -1.02838573e-22  1.03610663e-22 ... -2.81694628e-22
  4.58202174e-23  4.30370341e-23]",128.0,119.0,1,-0.738,-0.606,810,6.1360326642854135
1981,"[ 2.49473790e-23  1.19079638e-22 -8.32535990e-23 ...  8.55880784e-23
 -1.63297606e-22 -1.38028419e-22]",80.0,51.0,1,-0.352,0.647,810,3.0233289663286746
1982,"[ 2.89648795e-22 -1.34229735e-22 -2.31131012e-22 ... -1.39091556e-22
  6.85219121e-23  1.30387238e-22]",46.0,15.0,2,0.747,0.322,810,1.089659640661981
1983,"[ 1.38459270e-22 -1.33700548e-22  9.02370538e-23 ...  2.99600692e-22
 -4.22565423e-23  7.37138290e-23]",143.0,47.0,2,0.293,-0.068,810,3.1689140392634507
1984,"[ 1.05962678e-22  1.85261018e-22  7.76783924e-23 ... -8.82364344e-23
 -2.64594296e-22  2.05396476e-22]",146.0,114.0,2,0.512,0.769,810,6.251351396330966
1985,"[-1.58375472e-22 -2.44658767e-23  3.44752849e-24 ...  1.33278918e-22
  9.13574780e-23 -2.08138899e-22]",96.0,52.0,1,0.773,0.111,810,3.6819958300980002
1986,"[-8.85008645e-25 -5.07184715e-23 -1.38554959e-22 ...  5.47817103e-23
 -9.90292351e-23 -4.24480754e-23]",149.0,109.0,0,0.319,-0.227,810,6.199160478877493
1987,"[-1.14860928e-22 -1.60407152e-22  2.03100331e-22 ... -7.33541492e-23
 -1.31501647e-22  1.96120626e-22]",102.0,39.0,2,-0.051,-0.165,810,2.793398668229488
1988,"[ 1.19446826e-22  4.06322840e-23 -1.08360166e-22 ...  3.01645943e-22
 -1.56300785e-22  6.31583886e-23]",67.0,12.0,2,-0.334,-0.353,810,0.9389374991567969
1989,"[ 3.71728930e-24 -4.10900278e-23  5.00960417e-23 ...  3.08527863e-23
  3.53357971e-23 -3.25664501e-22]",142.0,138.0,0,0.792,-0.496,810,7.284723207480538
1990,"[ 1.75324945e-22  1.08508611e-22 -4.75138137e-23 ...  4.25802462e-23
 -9.05896448e-23  1.72250172e-22]",112.0,87.0,1,0.447,-0.26,810,5.461254445718083
1991,"[-2.44660702e-22 -2.29916480e-23 -8.57503066e-23 ...  1.00776838e-22
  1.36424276e-22 -1.60125102e-22]",145.0,106.0,2,-0.282,0.627,810,6.704083937700606
1992,"[-1.64738104e-22 -8.85099558e-24 -8.79959317e-23 ... -9.14061479e-23
 -4.07806211e-23  1.35432173e-22]",56.0,39.0,1,0.028,-0.212,810,2.459744930108059
1993,"[ 1.39475293e-22 -3.26892055e-23 -6.82688377e-23 ...  1.41561306e-22
 -3.78489867e-23  1.35726920e-22]",36.0,20.0,1,-0.57,0.075,810,1.1431329047556569
1994,"[ 1.75707726e-22  2.07761747e-22 -1.10132915e-22 ...  4.15764518e-23
  1.34186494e-22  2.83754373e-22]",119.0,96.0,0,0.307,0.581,810,5.0999949323698335
1995,"[ 8.77352969e-23 -1.85556565e-23 -8.29903317e-23 ... -1.26669220e-22
  1.60681965e-22 -2.79665491e-22]",89.0,80.0,0,-0.74,-0.125,810,4.098044049070186
1996,"[ 6.91192241e-23 -9.19588991e-24 -9.88483523e-23 ...  9.93380131e-24
  1.59403837e-22 -8.36371017e-24]",127.0,92.0,1,-0.529,-0.264,810,5.938334123700635
1997,"[ 5.67964928e-24 -2.20094026e-22 -3.48926959e-23 ...  1.89072748e-22
 -1.42724696e-22  1.58934160e-22]",149.0,12.0,0,0.027,-0.637,810,1.1781164527003711
1998,"[ 8.94282025e-24 -1.59113088e-22 -5.17042431e-23 ... -2.61236608e-22
  1.07693844e-22  3.69549101e-22]",112.0,10.0,1,0.038,0.243,810,0.9005912338652963
