,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
2231,"[ 1.20969723e-23 -1.76697773e-22 -6.51377699e-23 ...  1.23729182e-22
 -4.74090594e-23  1.45207166e-22]",93.0,2.0,1,0.27,0.579,610,0.2569124838164832
2232,"[-8.18660590e-23  5.30673131e-23  3.03261983e-23 ...  1.81365935e-22
  1.62562512e-22 -3.79296264e-23]",111.0,86.0,2,0.224,-0.338,610,6.419961590053867
2233,"[ 2.85564215e-23 -1.30288509e-22 -1.94767554e-22 ... -1.19184452e-22
  9.48321882e-23  2.78837615e-23]",123.0,69.562,1,0.165,-0.056,610,6.631528610058602
2234,"[-2.73593777e-22  8.73576407e-23  1.32584715e-22 ...  1.70110214e-22
 -3.34502248e-23  7.89165126e-23]",51.0,23.0,0,-0.657,0.114,610,2.1798729729171744
2235,"[-4.61759323e-23  7.91347353e-23 -5.01580761e-24 ... -1.00473672e-23
  1.51638785e-22 -1.49878356e-22]",82.0,75.0,1,-0.529,0.621,610,6.0361250132030975
2236,"[ 1.40679198e-23 -7.00441557e-23 -3.56005083e-23 ...  1.14217747e-22
  1.59307097e-22 -5.13364870e-25]",141.0,92.0,2,0.195,0.623,610,8.112334457779625
2237,"[-2.30700954e-22  1.26759979e-22 -3.13898380e-22 ...  9.00302555e-23
 -1.89452210e-24  1.67199257e-22]",131.0,91.0,0,0.355,0.153,610,7.112994134827912
2238,"[-5.70729665e-23  9.39667492e-23  1.55966964e-22 ...  1.52420762e-22
 -1.05322674e-22 -3.38766052e-23]",117.0,66.0,1,-0.248,0.482,610,5.878717830414484
2239,"[-3.44100672e-23  5.05837875e-23  1.00641728e-22 ... -1.51495388e-22
 -2.25971937e-23 -2.40132889e-23]",39.0,15.0,2,-0.39,-0.165,610,1.2420306674082324
2240,"[-4.61895457e-23  9.92210145e-23  5.42398703e-23 ... -1.37712650e-22
  2.17331238e-22 -2.08121303e-22]",120.0,37.0,2,-0.11,-0.201,610,3.8286709030740567
2241,"[ 2.11019545e-22 -8.00058362e-23 -4.22653819e-23 ...  4.26346472e-23
  1.40103462e-22 -7.31611581e-23]",61.0,12.0,0,0.462,0.658,610,1.285545322099855
2242,"[ 5.67828222e-23 -3.15265099e-23  1.01180694e-22 ...  9.19353254e-23
  5.33280210e-23  9.10873461e-23]",141.0,81.0,2,0.393,0.463,610,6.902688980212181
2243,"[-1.15880880e-22  5.84387378e-23 -1.05310424e-22 ...  4.08143911e-24
  2.51374126e-23 -4.90463897e-23]",139.0,98.0,0,0.274,0.244,610,7.5346482946846
2244,"[-2.17057137e-23 -1.52228695e-22  1.09106749e-22 ...  2.86774182e-22
 -1.05102236e-22  3.48419453e-23]",84.0,74.0,0,0.183,0.17,610,4.895961072254201
2245,"[1.60276991e-22 6.96765510e-23 7.43320316e-24 ... 1.16724264e-22
 6.81651372e-23 1.57088420e-22]",125.0,39.0,2,0.142,-0.429,610,3.900745174190721
2246,"[ 1.04247016e-22  1.71913547e-22 -7.26396729e-23 ...  5.33964619e-23
  1.38813681e-22 -5.92533937e-23]",148.0,103.0,0,0.048,0.107,610,7.729703875808445
2247,"[ 5.43428312e-23  2.51695749e-22  2.44596967e-22 ...  1.71157383e-22
  2.37298616e-23 -3.61353298e-23]",134.0,65.0,2,-0.748,0.698,610,6.458266949730952
2248,"[-4.93066563e-23  8.05447467e-23 -8.09788531e-23 ... -1.30000867e-22
  4.36268493e-23  1.17667598e-22]",68.0,68.0,1,0.045,0.692,610,4.709696532886163
2249,"[ 6.47091604e-23  4.01683836e-23  2.73595625e-22 ...  1.91146124e-23
 -1.60956976e-22  8.65470285e-23]",82.0,10.0,0,0.284,-0.68,610,1.0081034919942327
2250,"[-3.04644958e-22 -7.85873808e-24 -9.57883473e-23 ...  1.29909092e-22
 -1.88649842e-22  9.90876989e-23]",39.0,27.0,0,0.521,-0.742,610,2.0788880754653953
2251,"[ 6.00997125e-24 -3.09814012e-22  4.59390866e-24 ...  1.56343876e-22
  1.19902139e-22  6.26286604e-23]",96.0,29.0,0,-0.514,0.448,610,2.378322310821337
2252,"[ 4.29507601e-22  6.85221947e-23 -1.03109769e-22 ... -5.02758850e-24
  1.37946299e-22 -9.00118614e-23]",100.0,70.0,1,-0.758,0.717,610,5.401026041317209
2253,"[-8.28907534e-24 -3.24650502e-22  1.26250771e-22 ...  9.06083520e-23
 -7.45919476e-24 -4.52134224e-23]",146.0,129.0,0,0.419,0.302,610,9.954789294118829
2254,"[-2.18254642e-22  3.12311069e-23  1.65187851e-22 ... -6.48826972e-23
  2.51716136e-22 -2.50280711e-22]",113.0,50.0,2,-0.364,0.46,610,4.419746619344474
2255,"[ 3.51079745e-23 -1.43058448e-22 -4.28278023e-23 ...  2.32926842e-22
 -2.29884591e-23  2.04761127e-22]",44.0,22.0,0,0.02,-0.71,610,2.008591532674423
2256,"[-1.92904159e-23  1.61078659e-22  9.69661902e-23 ... -7.71393909e-23
 -3.02344363e-22  1.02063337e-22]",41.0,30.0,0,0.577,0.47,610,2.0348491891656826
2257,"[-6.02256923e-23  1.97623270e-22  2.41590918e-22 ... -1.03081822e-22
  2.15506684e-22 -8.20557773e-23]",53.0,23.0,2,0.028,-0.169,610,2.3128367872540245
2258,"[ 1.26226111e-23 -2.11714667e-22  1.69259820e-22 ... -1.22147885e-22
  3.38971903e-23  4.68668076e-23]",42.0,41.0,1,0.389,0.104,610,2.815383768968109
2259,"[-4.92540513e-23 -6.06190699e-23  7.39187849e-23 ... -2.71535530e-22
 -3.07671675e-23 -1.00220898e-22]",75.0,55.0,2,0.235,-0.134,610,4.701214233413526
2260,"[ 4.20708958e-23 -1.81316399e-22  2.07461625e-22 ...  6.31015434e-23
 -8.65777363e-24 -9.87801938e-23]",128.0,44.0,1,-0.039,-0.547,610,4.014298797091784
2261,"[-6.98954997e-23  1.08233539e-22  1.54495813e-22 ...  4.41317726e-23
 -2.34986758e-22  2.40398525e-22]",63.0,36.0,2,-0.019,-0.715,610,3.22668477553039
2262,"[-3.29775569e-23 -4.20356645e-24 -1.32721307e-22 ...  6.09017756e-23
 -8.04450375e-23  1.65328360e-22]",142.0,86.0,0,0.689,-0.746,610,7.264719263016742
2263,"[-2.48137842e-23 -1.46578787e-23 -1.31873802e-22 ...  2.83113945e-22
  2.63538007e-23  9.73586247e-23]",140.0,9.0,2,-0.425,0.692,610,0.9311392569194009
2264,"[ 1.06384434e-22  2.66873481e-22 -4.99289132e-23 ... -3.81067140e-22
 -7.97362248e-23  9.99459300e-23]",57.0,54.0,1,0.097,0.456,610,3.889961962750862
2265,"[-1.57775697e-22  2.93792314e-22 -4.98297271e-23 ... -2.09525790e-23
 -3.15191566e-23  1.33004460e-22]",100.0,89.0,0,-0.693,-0.227,610,6.392318022717444
2266,"[ 5.66416998e-23 -1.78202130e-23  6.55169730e-24 ... -2.20446453e-23
 -1.37335952e-22 -2.88757272e-23]",139.0,125.0,1,-0.783,-0.476,610,8.412704285475877
2267,"[4.24496091e-23 8.31546623e-23 1.76893938e-23 ... 3.02411603e-23
 7.07320931e-23 1.32507929e-23]",139.0,85.0,2,-0.457,0.328,610,7.247095839223398
2268,"[ 1.05689534e-22 -1.00275578e-22  2.85843031e-23 ...  1.59645541e-22
 -6.60408931e-23  1.68285996e-24]",70.0,54.0,1,0.774,-0.102,610,3.872701641958447
2269,"[ 2.44319878e-22 -1.83279023e-22  3.87618408e-23 ...  1.09804598e-22
  3.90906251e-22 -1.94394851e-22]",149.0,57.0,0,0.132,0.168,610,5.268114284684918
2270,"[-1.61436546e-22 -1.53982481e-22  2.91193235e-24 ... -4.96436989e-23
 -6.40023505e-23 -1.74232330e-22]",141.0,65.0,2,-0.787,0.313,610,5.7550813264697425
2271,"[ 1.36459002e-22 -2.63731868e-22  1.32125034e-22 ...  2.22902093e-22
 -3.98276565e-23  7.28496760e-23]",143.0,50.0,0,0.371,-0.298,610,4.382104887744935
2272,"[2.70464686e-22 1.21279204e-22 5.20429636e-23 ... 4.52084572e-23
 2.68716013e-23 8.64508413e-23]",109.0,100.0,0,0.295,0.075,610,6.485342798348929
2273,"[ 2.87233477e-23 -1.54873071e-23 -1.43754056e-22 ...  3.95959283e-23
  1.70727584e-22 -1.46939241e-22]",95.0,22.0,0,0.336,-0.044,610,2.4082096428565354
2274,"[ 9.38604798e-23  1.86574347e-22 -2.16957603e-23 ... -9.19086892e-23
  1.34170865e-22 -7.01408242e-23]",58.0,38.0,1,-0.315,0.061,610,2.9593958303035874
2275,"[-3.78657876e-23 -1.79881308e-22 -1.81050900e-22 ... -1.27957938e-22
 -2.56181191e-23 -9.38542041e-23]",148.0,63.0,2,-0.332,-0.026,610,5.819232738862017
2276,"[-6.83073829e-23 -4.37168051e-24  1.31999065e-23 ...  1.15831998e-22
 -1.98123848e-22  2.81963289e-22]",131.0,33.0,2,0.26,-0.742,610,3.5974354245776867
2277,"[-1.54849250e-23  6.37919958e-23  1.30966098e-22 ...  9.36858787e-24
  1.35150411e-22 -1.22041295e-22]",107.0,101.0,0,0.679,-0.572,610,7.622195396319338
2278,"[-3.46836000e-22  1.16414936e-22 -2.00415074e-22 ... -1.46193011e-23
  2.05496601e-22  8.36329991e-24]",76.0,45.0,0,-0.46,0.016,610,3.8037457421347995
2279,"[-1.42261862e-22 -1.27483348e-22 -1.08014621e-22 ...  1.83989855e-22
 -3.22265072e-23  1.18190503e-22]",146.0,5.0,0,-0.446,0.579,610,0.5241700405868596
2280,"[ 7.38675165e-23 -3.13863094e-23  1.94035414e-22 ... -6.25734796e-23
  1.83946926e-22 -1.94844866e-23]",87.0,17.0,0,0.346,-0.241,610,1.9613674754413744
2281,"[-7.67328964e-23  4.87031623e-23 -1.77847638e-22 ...  6.71797532e-24
  1.70944148e-22  1.34789184e-22]",144.0,119.0,2,-0.766,-0.294,610,8.616660211958665
2282,"[ 1.48791077e-22 -3.81054481e-23  4.04104254e-23 ... -1.25992724e-22
  1.89511621e-22 -2.64546285e-23]",109.0,83.0,0,-0.743,0.347,610,5.997794818358057
2283,"[ 5.73276626e-23 -1.20363857e-22  2.13495305e-22 ... -2.04003208e-23
  1.82906784e-22  1.27376297e-22]",109.0,71.0,0,-0.311,-0.14,610,5.424486793392975
2284,"[-7.04847740e-23  1.25245981e-22 -1.32708723e-23 ...  4.94556980e-23
  1.16230837e-23 -2.38513221e-23]",116.0,7.0,0,-0.532,0.692,610,0.7027084959922117
2285,"[ 5.51385033e-25 -4.32513140e-23  3.92226373e-24 ... -9.05971074e-26
  1.14278837e-22 -2.33442094e-23]",103.0,34.0,1,0.062,-0.449,610,3.348993247706771
2286,"[ 7.23367013e-23 -9.90337783e-23  1.98739018e-22 ...  7.69700287e-23
 -8.75841062e-24 -4.60222350e-23]",101.0,70.0,2,0.083,-0.591,610,5.162928867843522
2287,"[-1.55193463e-24 -2.61071129e-22  1.78313486e-22 ... -2.31050145e-23
 -9.57454014e-23 -5.80364476e-23]",120.0,10.0,0,0.662,-0.285,610,1.098892923981431
2288,"[-1.15025519e-22  1.21747496e-22 -7.75263509e-23 ...  1.55903210e-22
  6.48725355e-24  1.30150778e-22]",34.0,15.0,2,-0.104,-0.691,610,1.2895795661002696
2289,"[ 4.29528207e-23 -8.71062006e-24 -9.92124799e-23 ... -5.64682883e-23
  6.47346243e-23 -9.17146433e-23]",107.0,100.0,1,-0.312,-0.082,610,7.524300192891282
2290,"[-1.18261669e-22  1.26029886e-22 -7.97052367e-23 ... -2.64789997e-23
  3.97573391e-23  2.24668078e-22]",90.0,28.0,1,0.241,0.338,610,2.5235557284270334
2291,"[-8.04886898e-23  1.97557772e-22 -4.25216466e-23 ... -5.76991679e-23
  1.66797209e-23  1.27420657e-22]",119.0,28.0,0,-0.171,-0.767,610,2.6629555366018667
2292,"[ 2.71905930e-22 -5.05939425e-23 -1.46875228e-22 ... -1.53003057e-22
  1.10172192e-23  8.82009516e-23]",138.0,70.0,0,-0.679,-0.519,610,5.5232479753757255
2293,"[ 7.94552012e-23  2.53192777e-22 -3.77056010e-23 ...  1.08713835e-22
 -2.83987708e-23  1.37088098e-22]",140.0,8.0,0,-0.068,0.604,610,0.8867111094372582
2294,"[-2.21345448e-22 -7.67150243e-23 -1.93774767e-23 ... -4.50243075e-23
 -1.56910949e-22 -3.33080293e-23]",150.0,95.0,1,0.646,-0.068,610,8.085669774492747
2295,"[-2.67071302e-22  1.18822276e-23  2.60882438e-22 ...  8.32234360e-23
 -1.05714705e-22 -9.72302725e-24]",94.0,47.0,1,0.076,-0.411,610,4.128243602586365
2296,"[ 2.90626013e-23 -1.93521847e-22 -4.71422993e-23 ...  1.16715287e-22
  1.07592075e-22 -3.31106240e-23]",77.0,22.0,2,-0.263,0.055,610,2.497011735859922
2297,"[ 4.06962310e-23  1.37341387e-23 -2.62598773e-22 ...  5.13131249e-23
  5.39068456e-23  8.79768477e-23]",112.0,94.0,0,0.715,0.095,610,6.961551264430571
2298,"[ 9.75892657e-23 -8.95574693e-23  2.99897566e-22 ...  1.88949398e-24
 -1.67355468e-23 -9.78321173e-24]",106.0,65.0,0,-0.012,-0.719,610,5.508440096238292
2299,"[-2.19692994e-22  9.96331086e-25  1.21564080e-22 ... -8.99610827e-23
  2.01391363e-23 -8.40534892e-23]",88.0,19.0,2,0.512,-0.545,610,2.179372437743748
2300,"[-7.15872618e-23 -8.31569853e-24  8.38626406e-24 ...  6.19745181e-23
  8.86355821e-24  7.75319669e-23]",94.0,76.0,1,-0.562,0.185,610,5.684721258365412
2301,"[ 1.61213593e-22  5.57040149e-23 -6.83752218e-23 ... -9.27803870e-23
  4.03707247e-23 -2.20435522e-22]",129.0,46.0,2,0.524,0.026,610,4.942709087756923
2302,"[ 7.61403568e-24 -9.63730530e-23 -1.30701108e-23 ... -1.01792128e-22
  2.30946075e-22 -6.65108117e-23]",131.0,62.0,1,0.461,-0.66,610,5.092016474980104
2303,"[-2.10775749e-23 -1.96830537e-22 -7.19952446e-23 ...  2.19071353e-22
  3.66913949e-23 -3.77674602e-23]",112.0,11.0,1,-0.617,0.501,610,1.1321178129376415
2304,"[ 2.71392172e-23  2.22484927e-22  1.58711817e-22 ... -4.64909290e-23
  9.76933587e-24  2.10627175e-23]",107.0,96.0,2,0.749,-0.459,610,7.209192608530724
2305,"[-2.05857010e-22  1.96980505e-22  6.67315452e-23 ... -3.19955830e-22
  1.97543731e-22 -1.47150549e-22]",70.0,34.0,1,0.117,0.409,610,3.2285170955069633
2306,"[-2.20391114e-22 -7.50866292e-23  2.41668554e-23 ...  9.77011119e-23
 -1.71875105e-24  7.85179309e-23]",139.0,76.0,1,0.259,-0.628,610,6.756556527070972
2307,"[-9.38274030e-23 -9.59760864e-23  9.95102280e-23 ... -2.44783131e-23
 -1.72987973e-22 -1.91826895e-22]",74.0,37.0,1,0.355,-0.061,610,3.354587460292366
2308,"[-3.84503365e-23 -6.82043316e-23  6.60067879e-23 ... -1.28717443e-22
 -9.31591328e-23 -1.63574235e-22]",128.0,82.0,1,-0.106,0.55,610,7.272826590249953
2309,"[-5.48914356e-23 -9.04190578e-23  1.36799199e-22 ...  2.93226955e-22
 -1.76183580e-22 -6.07357117e-23]",148.0,144.0,2,0.536,-0.29,610,10.571685748690772
2310,"[ 1.50516177e-22  4.99362606e-23  3.72322229e-23 ...  8.39821028e-24
 -1.41190140e-22  3.00375260e-22]",131.0,63.0,0,0.768,-0.671,610,5.636346355794118
2311,"[ 2.05387377e-22  1.72723956e-22  8.61484087e-23 ...  1.03768352e-22
 -2.55371076e-23  1.71409609e-22]",119.0,16.0,2,-0.363,0.761,610,1.634942195935643
2312,"[-8.16280078e-23 -2.71083865e-22 -3.23444192e-22 ... -2.80321128e-23
 -6.47814016e-23 -6.98490369e-23]",22.0,17.0,1,0.253,-0.188,610,1.1900594813995111
2313,"[ 1.87498113e-23  8.26105671e-23 -1.11020223e-22 ...  1.61059209e-22
 -5.79556418e-23 -8.26507661e-23]",51.0,47.0,1,-0.564,0.651,610,3.303101226574073
2314,"[-2.47484179e-22 -4.35588945e-23  1.19592047e-23 ...  1.54612216e-24
 -2.13204850e-22  9.03630403e-23]",150.0,3.0,2,0.174,-0.399,610,0.3947825175996829
2315,"[-2.97452734e-22 -1.90486581e-22 -2.05229688e-22 ... -8.17655621e-23
  8.91932128e-24 -5.87352801e-23]",35.0,8.0,1,-0.205,-0.167,610,0.6374509473813351
2316,"[-1.38602442e-23 -7.52052726e-23  2.18399247e-22 ...  2.30832228e-23
 -1.01997310e-22 -3.86058790e-23]",38.0,24.0,1,0.616,-0.641,610,1.847823709005608
2317,"[ 1.56707934e-22  1.81931029e-22  8.03246878e-23 ...  9.75157088e-23
 -1.36538240e-23 -2.08178860e-23]",83.0,43.0,2,-0.744,-0.457,610,3.692348803037234
2318,"[ 4.65041542e-23 -2.30142219e-23  2.90119004e-23 ... -4.06467634e-23
 -3.24063231e-23  2.17147348e-22]",128.0,39.0,1,0.244,-0.104,610,3.611980679307336
2319,"[-6.90824939e-23 -1.40590478e-22  2.64993709e-22 ...  1.30854090e-22
  5.22920812e-23  1.77644451e-22]",119.0,54.0,1,0.63,0.318,610,5.017310217448025
2320,"[ 7.97668541e-23 -5.95172446e-23 -1.53302055e-24 ...  1.49929391e-22
  8.74611167e-23 -7.21983357e-23]",145.0,118.0,1,-0.044,0.571,610,9.908725692358596
2321,"[ 2.98886479e-22 -2.00080575e-22  1.11459553e-22 ...  1.44177036e-22
  7.38363917e-23  5.42298843e-23]",58.0,58.0,2,-0.275,-0.796,610,3.768852520848055
2322,"[ 1.52485933e-22  1.41179454e-22  2.81731016e-22 ...  5.22763027e-23
 -1.17940570e-22 -1.01922146e-23]",86.0,7.0,0,-0.455,0.494,610,0.7002303035800982
2323,"[-1.00136829e-22  3.26173577e-22  9.84792718e-23 ... -7.68318264e-23
  1.07697901e-22  8.13368893e-23]",100.0,18.0,2,0.525,0.019,610,1.7124346586594144
2324,"[ 7.26305092e-23 -2.51041352e-22  1.19220443e-22 ... -2.97693959e-22
  1.98301244e-23  8.52700160e-24]",60.0,20.0,2,0.378,0.747,610,2.1282187165493456
2325,"[ 2.35876289e-23 -5.34987807e-23  1.29890840e-22 ... -1.49755938e-22
 -1.47061348e-22 -5.01820777e-23]",134.0,107.0,1,-0.469,-0.095,610,8.99975253271642
2326,"[ 4.27351646e-23 -1.18373656e-22 -1.41911499e-22 ...  4.05622174e-22
 -1.48377623e-22  1.78416380e-22]",32.0,6.0,1,0.036,0.779,610,0.6532648496788224
2327,"[-1.22435149e-22  1.59279300e-22  5.55602413e-24 ... -1.73159820e-23
  5.27713358e-23  8.58930224e-24]",150.0,104.0,1,0.548,0.717,610,7.818730930361162
2328,"[-1.21727937e-22 -2.70755424e-23 -4.00827245e-23 ... -3.24434220e-22
  4.50244063e-23  4.59480610e-24]",107.0,88.0,2,-0.495,-0.128,610,7.125293794099026
2329,"[ 6.49241975e-23 -7.51161613e-23 -1.02268596e-22 ...  1.05442324e-22
  1.60935421e-22 -1.97871602e-22]",140.0,127.0,0,-0.789,0.165,610,9.357513691353025
2330,"[ 2.92280733e-22 -4.01946185e-23  2.02714025e-22 ... -1.97394153e-22
  5.49302646e-23  1.23009959e-23]",108.0,14.0,1,-0.422,-0.355,610,1.4634186832127165
2331,"[-5.68430445e-23 -1.37469407e-23 -1.97179493e-23 ... -8.58662994e-23
  1.22492365e-22 -3.75085698e-23]",31.0,17.0,0,-0.635,0.444,610,1.5242421567652493
2332,"[-2.68774461e-23 -6.77629944e-23 -7.00327979e-23 ... -1.45194745e-22
 -6.48306085e-23  2.05763377e-23]",135.0,79.0,0,-0.477,0.235,610,7.429071846522471
2333,"[-7.17768385e-23  1.29129798e-22 -8.32178546e-23 ... -1.01908823e-22
  1.61542833e-22 -1.83164143e-22]",57.0,27.0,2,0.726,0.572,610,2.504240623448775
2334,"[ 4.60211018e-23  5.41573721e-23  1.00753501e-22 ... -6.38698777e-23
  1.96764655e-22 -3.18381969e-23]",56.0,42.0,0,0.517,-0.7,610,3.5249352857729344
2335,"[ 9.88055954e-23  2.72454883e-23  4.86555476e-23 ... -1.58089433e-22
  2.17852517e-23  1.88635842e-22]",29.0,23.0,2,0.681,-0.199,610,1.5491600458014028
2336,"[ 1.93097555e-23  1.07186557e-22 -9.35256014e-23 ... -2.17902893e-22
 -8.33375045e-24 -9.13834348e-23]",131.0,106.0,0,-0.65,-0.167,610,7.906070078186885
2337,"[-1.24194085e-22 -1.32454969e-22  2.12009097e-23 ... -1.42329613e-22
 -6.17124306e-23  6.03970528e-24]",142.0,37.0,1,-0.118,-0.407,610,3.810505494955135
2338,"[-4.21923141e-23 -1.99955659e-24 -1.10866285e-22 ... -9.02975447e-23
  1.25699628e-22 -1.49718572e-22]",128.0,52.0,0,0.172,0.344,610,5.16339811329202
2339,"[-1.96593351e-22 -6.62287081e-23  1.24790575e-23 ...  2.26298803e-23
 -1.99813907e-22 -5.19487726e-23]",130.0,86.0,2,-0.784,0.372,610,6.675463247245158
2340,"[ 6.26886921e-23  8.69702425e-23  2.17228643e-22 ... -8.57608772e-23
  5.55968965e-24  2.92540185e-24]",101.0,78.0,1,-0.185,0.744,610,5.599120286301363
2341,"[ 1.28538400e-22  2.86632905e-22  9.57759343e-24 ... -9.98160515e-23
 -1.87218501e-23  9.21990037e-23]",78.0,18.0,0,0.652,0.061,610,1.7568127161773246
2342,"[ 2.38190500e-22 -1.51979211e-22  2.96195378e-22 ...  4.91552628e-23
 -1.32561270e-23 -6.73292570e-23]",47.0,31.0,1,-0.529,0.764,610,2.695081885433789
2343,"[ 6.02322485e-23  1.95484286e-22 -4.02636666e-23 ...  5.76261451e-23
 -1.43114882e-22  1.82463994e-22]",137.0,37.0,1,0.699,-0.438,610,4.124723638989012
2344,"[ 2.41790311e-23  3.07605828e-23  8.55250927e-23 ...  1.57598287e-22
  1.78301455e-22 -2.05070193e-22]",44.0,38.0,1,0.493,-0.385,610,2.6979909013544243
2345,"[ 3.05519635e-23 -2.36410630e-24  2.15417432e-23 ...  7.54333810e-23
 -8.74796699e-23 -1.54599486e-22]",118.0,53.0,1,-0.189,-0.593,610,5.038233143248252
2346,"[-1.15730816e-23  3.41347929e-24  2.59696453e-23 ... -5.89268544e-23
  8.16844391e-23 -3.67674351e-24]",77.0,13.0,1,-0.175,-0.507,610,1.3978957041020936
2347,"[-2.67701731e-22  4.27615330e-23  1.68671420e-22 ... -7.83904238e-23
 -5.63635631e-23  3.33816282e-23]",136.0,121.0,0,0.363,-0.074,610,8.899290418261275
2348,"[ 8.71030260e-23 -3.91568936e-23  4.35509129e-23 ...  6.52287686e-23
 -7.03391120e-24  1.03695651e-22]",71.0,5.0,0,0.647,0.285,610,0.5436158220293075
2349,"[ 1.50874318e-22  3.54608974e-22  2.71100891e-22 ...  1.21868702e-22
  9.07029768e-23 -7.83099695e-23]",26.0,24.0,1,-0.773,0.435,610,1.4500618096719695
2350,"[-4.58410223e-24  1.40858632e-22 -5.67436589e-23 ... -1.03562979e-22
  1.65295913e-22  3.30777149e-24]",49.0,29.0,0,-0.67,0.51,610,2.2832529986853496
2351,"[-5.02293948e-23  5.59139777e-23 -2.44425192e-22 ... -1.50546281e-22
  1.46864101e-22  1.38890066e-22]",64.0,45.0,0,-0.765,0.086,610,3.8023440360155005
2352,"[-1.04469542e-23  3.85248607e-23  9.70283334e-23 ... -7.81801543e-23
  1.62363162e-22 -5.19865173e-23]",94.0,10.0,0,-0.414,0.263,610,1.1188176546173845
2353,"[-2.02630485e-22 -7.74318721e-23 -1.50731500e-22 ... -9.08063836e-23
 -2.65774547e-22  1.68387658e-23]",147.0,104.0,0,0.067,-0.221,610,7.564046166609344
2354,"[ 3.75768100e-22 -9.98689091e-23  1.28619467e-22 ...  6.67337339e-23
 -6.69608728e-23  1.25649827e-23]",116.0,18.0,1,0.153,0.077,610,1.9625602873116754
2355,"[ 8.33926436e-24  1.59672255e-22  1.94015879e-23 ... -1.66475911e-22
  4.33390941e-23 -8.96577997e-24]",97.0,77.8,1,0.081,0.334,610,5.758113655439998
2356,"[-7.92126628e-23  1.91606056e-23 -2.01006648e-22 ...  1.43026322e-22
 -1.23482414e-22  3.13064896e-22]",118.0,4.0,2,0.799,-0.642,610,0.49900171735988524
2357,"[-1.28813403e-22  5.70684614e-23  3.22070150e-24 ... -1.30767694e-22
 -6.22954386e-23 -3.51534265e-23]",132.0,40.0,2,0.69,-0.087,610,4.283518858459303
2358,"[-7.14248550e-23 -2.56006615e-23  7.45672783e-23 ... -1.29420584e-22
  1.16583972e-22 -7.77850669e-23]",144.0,73.0,2,0.246,0.034,610,6.646121778491119
2359,"[-9.07155932e-24  6.65680953e-23  2.36395806e-22 ...  2.09331646e-23
  1.04413781e-22  7.36699596e-23]",98.0,82.0,2,-0.261,0.56,610,5.578856666701572
2360,"[-2.12801856e-23  6.91759685e-23  4.68592743e-23 ...  3.26536496e-22
 -1.78198269e-22  5.90135055e-23]",106.0,96.0,1,-0.215,-0.112,610,6.583937957448513
2361,"[ 1.70605003e-22 -4.65656109e-24  1.38705351e-22 ... -5.48417345e-23
  2.53577941e-23 -3.66683435e-22]",129.0,96.0,0,-0.454,0.287,610,7.91051223984747
2362,"[ 1.96902392e-22 -1.34677651e-22  2.09836186e-22 ... -1.34754475e-23
 -1.60217255e-23 -5.16630569e-23]",72.0,46.0,2,-0.598,0.273,610,3.67645568471769
2363,"[-2.74929754e-23 -3.27293201e-22 -1.48969430e-22 ... -6.73327271e-23
  7.55371620e-23 -1.66416803e-22]",65.0,5.0,2,-0.242,-0.436,610,0.555670114341575
2364,"[-1.85243539e-23 -6.80640900e-23 -4.49537211e-23 ... -1.04939526e-22
 -1.74591509e-23  3.95738484e-23]",50.0,10.0,1,-0.742,0.559,610,0.9949324473189883
2365,"[-1.00586491e-22  1.34432607e-23  2.27494147e-23 ...  1.23825299e-22
  1.12010658e-22 -9.26106981e-23]",96.0,87.0,1,-0.452,-0.039,610,6.167997173487657
2366,"[-1.11891920e-22 -9.56680073e-23 -1.96673854e-23 ...  1.42452628e-22
 -8.42087992e-23  1.64307553e-22]",68.0,8.0,0,-0.218,0.166,610,0.8881992239330946
2367,"[-6.40780550e-23 -1.74662812e-23  3.60429012e-23 ...  8.20180949e-24
 -4.39131626e-22  6.06075540e-23]",73.0,40.0,1,-0.345,0.426,610,3.329426809735377
2368,"[ 8.89454635e-23  5.36340050e-23 -1.32158952e-23 ... -1.01643601e-22
  6.16869885e-23 -5.52699201e-23]",70.0,15.0,0,0.433,0.613,610,1.6055039941701386
2369,"[ 2.82919593e-25  1.91196282e-22  4.43550374e-24 ...  1.25564172e-22
 -1.41107793e-22 -1.57552399e-22]",147.0,17.0,2,0.516,0.766,610,1.8269200408336805
2370,"[ 2.38530988e-23  1.61653635e-23 -5.65055337e-23 ...  1.32978383e-22
 -3.63557894e-24  3.32809069e-22]",50.0,7.0,2,-0.042,-0.748,610,0.7407885141469049
2371,"[-4.00504828e-23  2.12983143e-22  3.34897301e-23 ...  2.19329653e-23
  5.73417601e-23 -4.75560136e-23]",10.0,6.0,0,0.613,-0.486,610,0.5143668880287495
2372,"[ 1.80038516e-22  1.32720262e-22  6.72919217e-24 ... -3.34585575e-22
  3.87790666e-23 -1.99710826e-22]",116.0,25.0,1,0.76,-0.61,610,2.9373788784830763
