,Waveform,m1,m2,Merger Position,Distance,PSNAR
1895,"[-3.65758581e-22 -5.15785369e-22 -1.17099664e-22 ... -2.54973262e-24
  1.88555461e-23 -9.41292294e-23]",124.0,42.0,2,610,4.47350857062653
1896,"[ 4.65155182e-22  2.92749636e-22  1.88383210e-22 ... -4.56506057e-23
 -8.72957118e-23 -1.32060648e-22]",74.0,49.0,0,610,4.027350842994654
1897,"[-2.93294747e-22 -1.13745402e-22 -3.41992711e-22 ... -5.49112994e-23
 -7.05048147e-23  1.12470389e-22]",75.0,62.0,0,610,4.45518914061886
1898,"[-7.92688923e-22 -9.28637980e-22 -1.20696151e-21 ...  1.86635538e-22
  3.27935438e-23  2.47868653e-22]",136.0,68.0,2,610,6.3648974351966
1899,"[ 1.38187169e-23 -1.35481883e-22 -8.87383778e-23 ... -5.94175825e-23
  1.65222088e-22  3.64980487e-23]",131.0,109.0,2,610,8.512218682012259
1900,"[-1.13254133e-22 -2.18523331e-22 -3.92026993e-23 ... -8.87406299e-23
  1.67404795e-22 -1.67223293e-22]",53.0,21.0,1,610,1.8073086073578948
1901,"[-1.60069943e-22  9.23492031e-23  7.05873271e-23 ... -5.13342117e-23
 -2.14808248e-23 -1.25328600e-22]",147.0,130.0,1,610,10.514303484609659
1902,"[-7.22401158e-22 -7.12569803e-22 -5.65968308e-22 ... -6.67360091e-23
 -1.02872516e-22  1.41065526e-22]",137.0,52.0,1,610,4.967296683626437
1903,"[ 7.89220706e-23  1.05593152e-22 -2.35215944e-23 ...  1.82436715e-23
 -2.07016397e-22 -3.73341909e-23]",21.0,15.0,2,610,1.3635990220308123
1904,"[-1.68032576e-22 -2.06994965e-22 -4.85527572e-22 ...  1.50179114e-22
 -3.41587443e-23  1.07536936e-22]",43.0,24.0,1,610,2.319332442848242
1905,"[ 1.09458493e-22  7.78117485e-24  3.01635890e-22 ... -2.27077096e-22
 -1.78809599e-22 -5.62385672e-23]",36.0,29.0,1,610,2.4964066718464597
1906,"[ 3.50233530e-22  2.17377778e-22  1.32994456e-22 ... -9.84333887e-23
  1.32173798e-22  2.75937263e-23]",108.0,106.0,1,610,8.254916170208515
1907,"[-1.17373105e-22  1.23805550e-22 -4.78739829e-23 ... -1.72242471e-22
  1.71975036e-22 -3.53217345e-23]",141.0,24.0,0,610,2.5744909267484664
1908,"[ 8.97227495e-22  1.03218613e-21  9.86534720e-22 ... -8.18275973e-23
 -1.46561709e-22  9.87477127e-23]",129.0,59.0,2,610,5.713225290181524
1909,"[ 1.72928390e-22  7.79102226e-23  1.50105237e-22 ...  5.82431378e-23
 -1.73868211e-22  3.69741531e-23]",124.0,62.0,1,610,5.798418012725849
1910,"[ 1.26254204e-21  1.11180329e-21  1.12360138e-21 ... -9.63262880e-23
  1.36306182e-22 -1.24987785e-22]",134.0,112.0,0,610,8.422535161442498
1911,"[ 6.12071053e-22  3.96488492e-22  1.16828393e-22 ... -9.56118534e-23
  5.07030493e-23 -9.22036619e-23]",129.0,77.0,0,610,6.310748959512834
1912,"[ 3.98742977e-22  4.86559446e-23  4.48800466e-22 ... -1.90951950e-23
 -7.10423843e-23  1.40866676e-22]",55.0,30.547,1,610,2.922681679079473
1913,"[ 3.31810073e-22  7.47827859e-23  4.62252239e-22 ...  6.56266145e-24
 -2.26229185e-22  1.29702546e-22]",59.0,44.0,2,610,3.1979288578494964
1914,"[ 1.91695113e-22  7.47912352e-23  1.05798689e-22 ...  1.96504329e-23
  1.55021297e-22 -1.45305504e-22]",46.0,13.0,0,610,1.3915981004909894
1915,"[ 3.21205512e-22  7.08603801e-23  2.99901300e-22 ... -1.88522981e-22
 -1.51900020e-22 -1.63503882e-22]",86.0,58.0,0,610,4.872792507769747
1916,"[-6.28721343e-22 -4.32094212e-22 -6.36694493e-22 ...  3.97804143e-22
 -2.62918415e-22  5.00608177e-23]",113.0,52.0,1,610,4.919228415710356
1917,"[-1.28647257e-22 -3.57248399e-22 -3.87699995e-22 ...  1.19986857e-22
  2.74922345e-22 -1.14956353e-22]",104.0,60.0,0,610,5.190599034027298
1918,"[ 1.47481885e-23  1.15012712e-22 -3.19669604e-23 ... -3.00354365e-24
 -3.01596731e-22  4.83660757e-23]",121.0,52.0,2,610,5.689662989727629
1919,"[ 1.17906456e-22 -3.10533216e-22 -1.51089395e-23 ... -7.57868521e-23
  1.47556594e-22 -2.87562356e-23]",144.0,29.0,0,610,3.5170628505463264
1920,"[-5.57888641e-23 -1.93424638e-22 -1.58998066e-24 ... -8.81153368e-23
  7.20202745e-23 -6.15335849e-23]",50.0,38.0,1,610,3.4461454778670375
1921,"[ 1.55544063e-22  1.51820939e-22  7.71263613e-23 ...  1.29197749e-22
  2.05914618e-22 -2.81501090e-22]",95.0,34.0,0,610,3.8659449982811793
1922,"[-3.38427854e-22 -1.77053685e-22 -3.25504465e-22 ... -1.03285357e-22
  1.07834090e-22 -6.12975964e-23]",92.0,17.0,1,610,2.0683443138442312
1923,"[-1.08487642e-22 -2.04059855e-22 -1.81928556e-22 ...  2.86375805e-23
 -1.80808733e-22  4.75988970e-22]",75.0,60.0,2,610,4.286784985489953
1924,"[-1.02506685e-22 -5.09775039e-22 -1.39263314e-22 ... -2.41568425e-22
 -3.69267563e-23  1.54078243e-22]",113.0,23.0,0,610,2.294485681208475
1925,"[ 3.11396706e-22  2.37989430e-23  2.95331204e-22 ...  2.72389827e-22
 -1.11942926e-23  1.36556720e-22]",98.0,35.0,0,610,3.176100042469211
1926,"[9.96130079e-22 8.23673215e-22 8.63552316e-22 ... 4.54671587e-23
 1.66803026e-22 7.61863341e-23]",110.0,83.759,2,610,7.20809908998041
1927,"[-6.66373319e-22 -8.67330158e-22 -9.18770387e-22 ... -2.39780365e-22
 -8.53204164e-23 -2.02397341e-22]",103.0,55.0,2,610,5.298962257954037
1928,"[-7.69604168e-22 -6.90504751e-22 -7.21697291e-22 ... -5.42959741e-23
 -4.06776088e-23  1.88029321e-22]",91.0,73.0,1,610,5.715938360238742
1929,"[-9.57955602e-22 -8.54804380e-22 -1.00912596e-21 ... -1.24027036e-22
  2.59801193e-24  3.38607061e-23]",122.0,113.0,0,610,7.421255666690879
1930,"[ 8.58544378e-23 -2.80885237e-22 -8.51715421e-23 ...  1.26832832e-22
 -1.38861159e-22  8.96090811e-23]",35.0,3.0,1,610,0.35730893720025675
1931,"[-9.30026667e-22 -5.52835594e-22 -9.60344145e-22 ... -8.85608009e-23
 -4.00565418e-24  3.51926895e-23]",114.0,80.0,2,610,7.034569744973981
1932,"[1.13136513e-22 3.48572817e-22 1.45589073e-22 ... 4.71556024e-23
 1.92243984e-22 3.37171916e-23]",60.0,16.0,1,610,1.6668726025070242
1933,"[-2.69343818e-22 -4.97668127e-22 -2.35244146e-22 ...  1.31082575e-22
 -2.85006311e-22  2.93515690e-22]",89.0,34.0,1,610,3.8471275814173698
1934,"[-1.76892922e-22  1.30535854e-22 -4.05201620e-23 ...  7.07426457e-23
 -2.13953576e-22  1.67462220e-22]",30.0,3.0,1,610,0.3258695491338476
1935,"[-1.32828249e-22 -2.38752460e-22 -1.58462212e-22 ...  2.39054712e-22
  5.49947153e-23  2.68103094e-23]",79.0,55.701,1,610,4.3172168840566805
1936,"[-2.08656124e-22 -2.37433335e-22 -7.08446846e-23 ... -2.18271201e-23
 -7.58769381e-23 -2.19894293e-22]",143.0,33.0,0,610,3.503667550987385
1937,"[-4.82553569e-22 -3.09568928e-22 -3.30267371e-22 ...  2.31936982e-22
  1.55661918e-22  6.43180409e-23]",148.0,30.0,1,610,3.539240954235448
1938,"[ 2.12886771e-23 -4.51270084e-23 -1.28242999e-23 ... -1.59338814e-23
 -2.83340356e-22  3.20376818e-23]",90.0,17.0,0,610,1.9986366356177596
1939,"[ 6.01579233e-22  6.75339760e-22  5.00636393e-22 ... -6.51480291e-23
  2.30228972e-22 -4.44142250e-23]",100.0,96.0,0,610,7.276595336544894
1940,"[-1.08205498e-21 -1.36192003e-21 -1.28030095e-21 ... -1.36949052e-22
 -5.51649325e-23  2.18526489e-22]",131.0,129.0,1,610,9.21925770882064
1941,"[ 2.07772044e-22 -4.71842705e-23  1.64638373e-22 ...  8.66800929e-23
 -1.00700648e-22  9.51348383e-23]",66.0,10.0,0,610,1.0934149532435886
1942,"[ 5.85319646e-23  1.25212763e-23 -5.60843837e-23 ... -1.59275969e-23
  1.95847301e-23  5.59399381e-23]",83.0,23.0,2,610,2.398429501414758
1943,"[ 3.96303334e-22  6.44584196e-22  6.21280297e-22 ...  7.65909718e-23
 -1.76306360e-22  4.56876086e-23]",115.0,36.0,1,610,3.882397016065774
1944,"[-6.02370780e-22 -6.74230465e-22 -3.62433632e-22 ...  1.81099638e-22
 -1.57294893e-22  9.16961598e-23]",83.0,52.0,0,610,4.313156719824376
1945,"[ 4.81468897e-22  5.38090016e-22  9.51029675e-22 ... -7.25598300e-23
 -2.36791597e-22 -2.52784873e-22]",105.0,72.0,1,610,5.643030964541722
1946,"[ 1.88976637e-23  3.65111149e-22  9.43911862e-23 ...  4.41135842e-23
 -4.04619223e-23  3.29080086e-23]",51.0,25.0,1,610,2.0469938427067063
1947,"[ 1.85806808e-22  7.72542483e-23  1.50210643e-22 ... -3.14088846e-22
 -9.04242401e-23 -3.97107461e-23]",29.0,25.0,0,610,2.0198260386549904
1948,"[ 5.03292420e-22  2.73216407e-22  4.25332229e-22 ... -4.77585869e-23
 -1.73764163e-22 -3.82321306e-22]",79.0,28.351,2,610,2.985187867295301
1949,"[-7.61880489e-22 -1.04227453e-21 -1.05203335e-21 ... -2.79200395e-23
  1.28020500e-22 -1.15266890e-22]",114.0,100.0,2,610,8.301328755075723
1950,"[-9.10035966e-22 -5.02811246e-22 -8.27972742e-22 ...  8.70111136e-23
  1.51938221e-22 -5.21202787e-23]",110.0,45.407,2,610,4.651185646896644
1951,"[-3.13156159e-23  9.37461248e-23  3.13393264e-22 ...  5.81823477e-23
 -1.83576943e-23  2.04596790e-22]",68.0,44.0,2,610,3.6208874959051
1952,"[ 1.17091894e-22  1.53286242e-22  6.40787822e-22 ... -1.75658578e-22
  1.61241602e-22 -3.30424585e-22]",110.0,32.287,0,610,3.5744949035576044
1953,"[-9.62676211e-22 -7.73482149e-22 -1.00595566e-21 ... -2.75583703e-23
  4.98665022e-23 -2.43263828e-22]",143.0,57.0,1,610,6.485036271904263
1954,"[ 3.24624955e-22  2.70615798e-22  4.75403933e-22 ...  6.44647076e-23
  1.00441439e-22 -1.82579328e-22]",50.0,32.0,0,610,2.6556854961788154
1955,"[ 2.31367893e-22 -2.17477230e-23 -1.04348550e-22 ... -2.69549063e-23
 -3.92794347e-23 -2.11348682e-22]",61.0,16.0,1,610,1.894559192098633
1956,"[ 1.10759092e-21  1.05050937e-21  9.59458112e-22 ...  1.68951527e-22
 -8.22391290e-24  4.74455709e-23]",148.0,134.0,1,610,11.101573768995285
1957,"[ 1.63395577e-22 -9.97308476e-23  1.28303272e-22 ...  2.71515595e-23
 -8.22811578e-23 -6.91803447e-23]",96.0,16.0,2,610,1.8559960046410122
1958,"[-1.30318850e-21 -9.33900677e-22 -1.49266327e-21 ...  7.57826178e-23
 -4.06856082e-23  1.78276403e-23]",138.0,98.0,2,610,8.905313659353608
1959,"[-2.03769311e-22 -3.23115146e-22 -2.32548758e-22 ... -1.84695570e-22
 -1.20223240e-23 -3.06685933e-22]",79.0,24.299,1,610,2.9712281103043114
1960,"[-1.51439603e-22  5.20431444e-24 -2.55027839e-22 ...  2.88230440e-23
 -2.59977767e-23  3.62722873e-23]",80.0,26.0,1,610,3.0232425030095764
1961,"[ 4.70811587e-22  3.48254238e-22  1.93422808e-22 ... -1.79533991e-22
  1.32562931e-22 -1.72706221e-24]",133.0,15.0,1,610,1.5977739321394908
1962,"[-8.23601824e-22 -9.65061302e-22 -9.76864016e-22 ...  9.82674260e-23
 -6.44372728e-23  9.73885466e-24]",127.0,89.0,1,610,8.167968832241534
1963,"[ 3.00950462e-23 -1.72073691e-22  1.65288417e-22 ...  1.78577149e-22
  2.71316282e-22 -1.96343419e-23]",150.0,14.0,1,610,1.5991270969753184
1964,"[-6.96934315e-22 -3.03931663e-22 -5.85135383e-22 ...  1.00841594e-23
 -6.10723017e-23  4.49233188e-23]",111.0,72.0,0,610,6.387971598420696
1965,"[-1.35901808e-21 -1.37603011e-21 -1.28720240e-21 ...  1.27780764e-22
  2.06268740e-22  2.98716265e-24]",142.0,94.0,2,610,8.187415179770412
1966,"[ 1.76887046e-22 -1.34460639e-22 -5.94471217e-23 ... -4.89915899e-23
 -8.86171238e-23  2.25284987e-22]",64.0,1.0,0,610,0.13568563963560581
1967,"[ 2.48774049e-22  3.77246812e-22  6.92604252e-23 ...  1.93464006e-22
 -8.69086803e-23  1.73998118e-22]",142.0,103.0,0,610,9.379022625939857
1968,"[ 5.71961275e-22  7.57372175e-22  7.09559920e-22 ...  8.84651995e-23
  1.31724558e-22 -1.29950941e-22]",110.0,54.491,2,610,4.332485672303372
1969,"[-7.47864128e-23  1.76845805e-23 -2.74017945e-22 ... -7.61008775e-23
 -9.95348128e-23  6.73061497e-23]",119.0,4.0,2,610,0.5518300638869291
1970,"[-5.21217495e-22 -6.25879776e-22 -5.16246785e-22 ... -3.86840666e-23
  8.66662979e-23  1.32417214e-22]",97.0,80.832,0,610,6.469199655100612
1971,"[ 3.22578757e-22  3.51736125e-22  4.22279928e-22 ...  1.15929251e-22
 -5.04650843e-23  1.66643010e-22]",63.0,30.0,1,610,2.7944916560280637
1972,"[-2.01601253e-22 -1.01935166e-22 -1.64209887e-23 ... -1.49788979e-23
 -2.28830230e-22 -2.09488630e-22]",102.0,4.0,2,610,0.5663928500894032
1973,"[-1.09026132e-22 -1.35947035e-22 -1.15634787e-22 ...  6.56099791e-23
  8.73222860e-23 -1.37991165e-22]",79.0,23.286,0,610,2.2606770299278325
1974,"[ 5.35715310e-24 -1.82422545e-22 -1.94180208e-22 ... -2.56205412e-23
 -2.26366612e-22  2.26724530e-23]",110.0,3.019,2,610,0.41572857406275704
1975,"[ 9.85508284e-22  8.58752810e-22  1.11821005e-21 ... -8.34424034e-23
 -1.14965065e-22 -1.80706353e-23]",132.0,58.0,2,610,5.613346735579869
1976,"[-4.29712343e-23 -2.41150344e-23  4.81253335e-24 ...  5.60519021e-23
  3.56795666e-24  7.29185524e-23]",99.0,68.0,2,610,6.2806723403292075
1977,"[-6.28551534e-23  6.83875318e-23  1.81823500e-22 ...  1.36039353e-22
 -3.35968216e-22  4.50134881e-23]",74.0,23.0,0,610,2.758722298978256
1978,"[-1.03962484e-21 -7.92322127e-22 -1.02073450e-21 ...  1.05481303e-22
  2.52116579e-23  5.68939915e-23]",143.0,91.0,1,610,7.956136361887634
1979,"[ 3.19096659e-22  4.18123001e-22  2.19367781e-22 ...  5.41686204e-23
 -6.11666310e-23 -7.81356792e-23]",115.0,27.0,0,610,2.5535346264749745
1980,"[-3.83527924e-23  1.39566945e-22  9.46505029e-23 ... -1.24214000e-22
  1.15587409e-22 -2.15102527e-22]",59.0,14.0,1,610,1.5722121137627167
1981,"[ 3.31994153e-22  2.79534519e-23  2.98983586e-22 ... -8.28455493e-23
 -8.60046997e-23  6.72794082e-23]",150.0,147.0,0,610,11.241392453652479
1982,"[ 9.79110618e-22  1.00557070e-21  1.04656678e-21 ...  1.66350305e-22
 -2.01258899e-22  2.38408942e-22]",147.0,78.0,2,610,7.347641855254468
1983,"[-4.06777949e-22 -5.77027272e-22 -4.77713236e-22 ...  1.79240782e-22
 -9.34197909e-23  1.18058341e-22]",102.0,75.0,0,610,5.9389075680082195
1984,"[ 3.86739103e-22  4.35802794e-22  4.37588874e-22 ... -1.46449579e-22
 -3.19227078e-22 -3.52381335e-22]",118.0,37.0,1,610,4.168173850662556
1985,"[-6.59363853e-23  2.76275645e-23  2.45603379e-23 ...  2.15858090e-23
  3.80500583e-23 -5.06132222e-23]",106.0,11.0,1,610,1.3474952827245874
1986,"[-1.24410381e-21 -9.90912557e-22 -1.29525353e-21 ...  1.30722337e-22
 -1.90563746e-22  1.48170981e-22]",130.0,100.0,2,610,8.37225597848808
1987,"[ 1.92409658e-22 -3.31044570e-23  7.60965930e-23 ...  1.70345431e-22
  2.51518911e-22  1.24296078e-22]",119.0,2.0,2,610,0.29990657622518463
1988,"[ 5.25596066e-23  1.55357642e-22  3.32794502e-23 ... -1.41668469e-22
  1.19294242e-22  3.83068530e-23]",17.0,14.0,1,610,0.9259308662720713
1989,"[-4.70046471e-22 -6.05872770e-22 -6.65053959e-22 ...  1.18583575e-22
 -1.15892440e-22 -3.06995587e-24]",100.0,53.0,1,610,5.104711077242347
1990,"[-5.32494167e-22 -5.60082029e-22 -7.83545864e-22 ... -3.40381906e-23
  1.37833310e-23 -2.11600160e-22]",119.0,74.0,1,610,6.916701856200243
1991,"[-7.61422455e-22 -5.29805155e-22 -5.73861264e-22 ... -4.63871690e-23
 -8.32718730e-23  1.24462370e-22]",101.0,52.0,1,610,4.15942570532353
1992,"[-8.15991257e-23 -1.54059793e-23 -3.57766130e-23 ... -1.28770156e-24
 -1.62701596e-23 -5.60150147e-23]",22.0,4.0,0,610,0.4769802881224611
1993,"[-1.09359048e-22  1.29137856e-22 -1.33918353e-22 ...  1.99031265e-22
 -2.95400612e-23  1.41543647e-22]",1.0,1.0,1,610,0.02984666891549539
1994,"[-8.56364874e-22 -6.66260927e-22 -7.03484225e-22 ...  3.37719990e-23
  5.71290781e-23 -1.21885895e-22]",122.0,46.0,1,610,4.165671268795437
1995,"[-1.46982329e-22 -8.56523449e-23  5.04616567e-23 ...  7.23193633e-23
  5.86618015e-23  9.21367811e-23]",114.0,31.0,0,610,3.060334334394217
1996,"[ 2.48374667e-22  1.10143191e-22  1.00992888e-22 ... -3.87257467e-23
 -1.66073730e-22  6.27730222e-23]",94.0,68.0,2,610,5.895438168386183
1997,"[ 4.83497462e-22  3.64692892e-22  4.80885199e-22 ...  7.65096611e-23
  1.73145033e-22 -1.67972992e-22]",120.0,37.0,0,610,3.652779590687239
1998,"[ 5.38408830e-22  1.10657062e-22  3.46895003e-22 ...  7.72861991e-23
 -1.46721943e-22 -7.56358165e-23]",120.0,25.0,0,610,3.039189257141943
1999,"[-2.66263283e-23  4.47763833e-23  1.37337738e-22 ... -5.61261361e-23
  2.31181058e-24 -2.07407441e-23]",138.0,61.0,0,610,6.091774179071365
2000,"[-9.22721155e-22 -7.48013681e-22 -8.83113134e-22 ... -1.30173070e-22
 -1.56720323e-23  4.49879690e-23]",147.0,63.0,2,610,6.024191128289784
2001,"[-8.88692446e-22 -5.19734210e-22 -7.98954684e-22 ...  3.06226122e-23
 -8.22970348e-23  9.62311900e-24]",147.0,92.0,1,610,7.479226582181839
2002,"[ 2.72252555e-22  8.45762726e-23  1.28473877e-22 ... -2.14415195e-24
  1.12866877e-22 -1.49505249e-22]",15.0,6.0,1,610,0.6086027337412323
2003,"[ 3.88529786e-22  1.78103715e-22  4.27256645e-22 ...  6.85046991e-23
 -1.69430726e-22 -1.53902998e-22]",125.0,16.0,2,610,1.9343967854590198
2004,"[ 1.38653605e-22  3.14842481e-22  1.91596281e-22 ...  1.75643104e-22
 -2.40396223e-22 -2.51321267e-22]",114.0,72.0,0,610,5.7144951306994605
2005,"[-9.72017447e-22 -9.87263857e-22 -1.07072251e-21 ... -7.35356229e-23
  1.65863096e-22  5.47446359e-23]",121.0,80.0,1,610,6.845971303741228
2006,"[ 1.20839166e-21  1.43716749e-21  1.16083567e-21 ...  2.96213284e-23
 -7.55579976e-23  2.71027892e-22]",140.0,93.0,2,610,7.960394497564705
2007,"[-3.74713949e-22 -2.36290286e-22 -4.27780992e-22 ... -5.51141536e-23
 -1.13636314e-23 -1.65428423e-22]",149.0,62.0,0,610,5.684054765735697
2008,"[ 8.30245192e-22  1.00464547e-21  8.44119283e-22 ... -7.81888035e-24
  4.68284139e-23 -8.34514026e-23]",133.0,132.0,0,610,9.383926379936108
2009,"[-3.50352411e-22 -5.09922750e-22 -3.20230470e-22 ... -5.29291782e-23
 -1.88279617e-23 -5.82328413e-23]",96.0,32.0,1,610,3.0594742112086806
2010,"[-3.31806016e-22 -2.82196161e-22 -3.76681408e-22 ... -1.70937057e-22
  2.58677710e-22 -7.51887853e-23]",34.0,26.0,2,610,2.0116536243457968
2011,"[-9.80937648e-22 -4.64659368e-22 -7.06735626e-22 ... -1.04504704e-24
  1.54971272e-22 -2.40717553e-22]",118.0,77.0,0,610,7.329451569919439
2012,"[ 6.09350374e-23 -1.10856499e-23 -1.56300037e-22 ...  8.50383372e-23
 -2.08815108e-22 -8.08337327e-23]",108.0,15.0,0,610,1.6706660294812323
2013,"[-7.14889870e-22 -6.15448669e-22 -7.36889762e-22 ...  1.06838572e-22
 -2.22637961e-22 -1.62779007e-23]",119.0,78.0,2,610,6.925210455422403
2014,"[ 8.12628441e-22  5.58341187e-22  4.52954355e-22 ...  2.44196007e-23
 -8.23612405e-24  5.43435831e-23]",80.0,49.0,2,610,4.054454635030872
2015,"[ 6.71128219e-22  4.73103144e-22  7.70588199e-22 ...  1.42899596e-23
 -4.21674596e-23 -6.69260261e-23]",122.0,89.0,0,610,7.4803487205939705
2016,"[-6.12391133e-22 -5.24790350e-22 -5.22761769e-22 ... -5.32123273e-23
 -2.78616337e-23  8.44144337e-23]",112.0,81.0,0,610,6.27751257124971
2017,"[-4.25467382e-22 -7.85958059e-22 -8.41954772e-22 ...  1.23313658e-22
 -2.10088097e-22 -1.08913156e-22]",145.0,65.0,0,610,4.984588443994805
2018,"[ 5.45963489e-22  3.27595514e-22  6.78247204e-22 ...  3.25832196e-22
 -6.03407443e-23  5.62168075e-23]",85.0,42.0,1,610,4.254415604314679
2019,"[-4.25587152e-22 -8.71992322e-23 -1.61820504e-23 ... -1.44995817e-22
  1.50019532e-22 -6.34136020e-23]",137.0,24.0,0,610,2.8495218867488346
2020,"[2.17193954e-22 7.29003966e-23 2.69067781e-22 ... 3.86331113e-22
 9.71970472e-23 2.59683958e-23]",128.0,11.0,2,610,1.4079898118875467
2021,"[-3.36514893e-22 -1.91143602e-22 -6.53753995e-22 ... -1.35935217e-22
  2.55681454e-22 -2.42749803e-22]",68.0,59.0,2,610,3.639208769616634
2022,"[-5.52780854e-22 -6.67925825e-22 -7.41581685e-22 ...  2.20512361e-22
 -1.56764563e-22  2.14908316e-22]",82.0,52.0,2,610,4.752068999150355
2023,"[-6.82919148e-22 -4.24454125e-22 -5.93248385e-22 ... -3.14765678e-22
 -1.00692332e-22  4.05535030e-23]",126.0,113.0,0,610,8.652695998465537
2024,"[-9.72794621e-23  1.79546208e-22  5.63847211e-23 ...  9.74126245e-23
  5.20767665e-23  1.48153091e-22]",19.0,9.0,1,610,0.9826096111822387
2025,"[-6.46129732e-22 -2.63115680e-22 -5.38480158e-22 ...  6.08183611e-23
 -8.80964098e-25 -1.99427464e-23]",146.0,32.0,0,610,3.5927991139044577
2026,"[ 8.97013428e-22  1.09133682e-21  6.61089537e-22 ... -1.80412140e-22
  5.89130870e-23 -9.03089310e-23]",130.0,112.0,2,610,8.854970115145345
2027,"[-8.42738042e-22 -5.74524143e-22 -6.01848849e-22 ...  2.27695659e-22
 -7.34574596e-24 -7.91654459e-23]",121.0,89.0,1,610,8.285982316710331
2028,"[ 1.41359475e-21  1.79586342e-21  1.84947151e-21 ... -1.85062738e-22
  1.73871494e-23  1.19753484e-22]",143.0,135.0,2,610,11.326926341292909
2029,"[-3.73004708e-22  6.44967039e-23 -1.93538961e-22 ...  4.37108274e-22
 -1.29788499e-22  2.62791473e-22]",61.0,21.0,1,610,2.3614400367798605
2030,"[-6.84351033e-22 -3.24016595e-22 -6.21404975e-22 ...  1.47213125e-23
 -9.72854199e-23  4.34487575e-23]",75.0,52.0,1,610,4.762849992348436
2031,"[ 2.65538364e-22 -1.56125118e-22  2.35996479e-22 ...  1.53184885e-22
  2.52682935e-22  3.63911503e-23]",48.0,48.0,1,610,3.2851775465140123
2032,"[-1.02324901e-22  5.46135988e-23 -1.11812338e-22 ...  1.84398999e-24
 -4.97491108e-24 -3.19505172e-22]",115.0,17.0,0,610,2.160198038693514
2033,"[-5.98787547e-22 -7.16621008e-22 -7.26672568e-22 ...  1.56272321e-22
 -2.00065789e-22  5.62140094e-23]",137.0,30.0,1,610,3.4301111626067797
2034,"[5.37715988e-22 8.05146860e-22 6.83814711e-22 ... 2.51644697e-23
 1.50985992e-23 1.14145134e-22]",143.0,34.0,1,610,3.7804459498802174
2035,"[-4.06802428e-22  2.75536769e-23 -1.97080856e-22 ...  1.11085025e-22
 -1.39115318e-22  3.51493493e-23]",14.0,14.0,1,610,0.9555863292886442
2036,"[ 3.69916779e-22  1.14202851e-22  3.58441944e-22 ... -9.26571133e-23
  6.16865405e-24 -1.12180666e-22]",118.0,105.0,0,610,7.7820858209759365
2037,"[ 4.37253016e-23  1.38141106e-22 -1.04738666e-22 ...  4.05640567e-23
 -1.19238718e-22  9.71890676e-23]",68.0,16.0,0,610,1.8302369895248427
2038,"[-4.17452219e-22 -4.09030040e-22 -5.18649074e-23 ...  6.93897057e-23
 -4.01399087e-23  1.34222682e-22]",133.0,71.0,2,610,6.014178525183159
2039,"[-1.63990250e-21 -1.43617529e-21 -1.48884055e-21 ... -6.06375677e-23
  1.54708074e-22 -1.22502329e-22]",119.0,111.0,2,610,8.523091609638401
2040,"[ 1.21161573e-21  1.28932854e-21  8.33647989e-22 ...  2.50143955e-22
 -3.03822653e-22  3.05708091e-22]",100.0,73.0,2,610,6.367177542602722
2041,"[ 5.02391655e-22  4.84876460e-22  4.11794978e-22 ... -4.31473415e-24
 -1.69702213e-22 -2.05520701e-23]",77.0,58.0,0,610,4.080743689314774
2042,"[-2.59161144e-22 -1.58443564e-22 -1.81398367e-22 ...  1.98739515e-22
 -6.72749456e-23  1.34430490e-22]",141.0,53.0,0,610,5.201241667155626
2043,"[-6.13257797e-22 -6.39309206e-22 -4.20247697e-22 ...  1.30336588e-22
 -1.84671508e-22  1.32963846e-22]",111.0,43.0,1,610,4.280074526420256
2044,"[-5.43639360e-23  1.53555024e-22 -5.06806863e-23 ...  3.64891170e-23
 -1.72637187e-22  9.51116034e-23]",66.0,12.0,1,610,1.4644130001792457
2045,"[-1.49522441e-22 -1.65817717e-22 -2.72956436e-22 ... -1.63921298e-22
  2.27951694e-22 -3.73987909e-23]",72.0,9.0,1,610,0.916203761058379
2046,"[ 3.50583652e-22  5.12853601e-22  3.60820016e-22 ...  9.27450313e-23
 -1.02222882e-22 -8.98500226e-24]",140.0,40.0,0,610,4.774869087609355
